Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,CLTV
Male,22,Yes,No,Yes,Yes,2,San Gabriel,91775,34.114772,-118.089431,23444,Yes,9,63,,Yes,42.17,No,Yes,DSL,73,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,74.5,4674.55,0.0,0,2656.71,7331.26,4,Stayed,No,6382
Female,48,No,No,No,No,0,San Gabriel,91776,34.089927,-118.095645,38041,No,0,3,,Yes,26.86,No,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.5,232.35,0.0,0,80.58,312.93,5,Joined,No,2032
Male,19,Yes,No,Yes,Yes,2,Temple City,91780,34.101608,-118.055848,32718,Yes,3,40,,No,0.0,No,Yes,DSL,26,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,60.3,2448.5,0.0,0,0.0,2448.5,4,Stayed,No,3724
Male,57,No,No,Yes,No,0,Upland,91784,34.141146,-117.655583,23331,Yes,8,8,Offer E,Yes,20.67,No,Yes,Fiber Optic,18,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.0,658.1,0.0,0,165.36,823.46,3,Stayed,No,5413
Male,27,Yes,No,Yes,No,0,West Covina,91791,34.061634,-117.893169,30458,Yes,4,9,Offer E,Yes,26.03,Yes,Yes,Cable,59,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.05,653.95,0.0,0,234.27,888.22,4,Stayed,No,2907
Male,21,Yes,No,Yes,Yes,1,West Covina,91792,34.024405,-117.898722,31622,Yes,6,31,,Yes,30.67,Yes,Yes,DSL,59,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59.7,1825.5,0.0,0,950.77,2776.27,5,Stayed,No,2425
Female,30,No,No,Yes,No,0,Alhambra,91801,34.090925,-118.128164,54382,Yes,1,50,,Yes,28.1,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.85,943.1,0.0,0,1405.0,2348.1,5,Stayed,No,4358
Female,45,No,No,No,No,0,Boulevard,91905,32.677097,-116.304991,1509,No,0,9,Offer E,No,0.0,No,Yes,DSL,21,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,40.75,359.4,0.0,20,0.0,379.4,4,Stayed,No,2973
Male,51,No,No,Yes,No,0,Chula Vista,91911,32.607964,-117.059459,71126,Yes,7,25,,Yes,3.81,No,Yes,Fiber Optic,8,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.7,2338.35,0.0,0,95.25,2433.6,5,Stayed,No,4535
Female,51,No,No,Yes,Yes,2,Chula Vista,91914,32.688506,-116.938632,2606,Yes,9,45,Offer B,Yes,10.21,Yes,Yes,DSL,11,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,81.3,3541.1,0.0,0,459.4500000000001,4000.55,3,Stayed,No,3111
Female,31,No,No,Yes,Yes,1,Descanso,91916,32.912664,-116.635387,1587,Yes,4,55,Offer B,Yes,31.3,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.0,1087.25,0.0,0,1721.5,2808.75,4,Stayed,No,4277
Female,39,No,No,No,No,0,Dulzura,91917,32.622999,-116.687855,727,No,0,38,,Yes,20.14,Yes,Yes,DSL,13,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,66.15,2522.4,0.0,0,765.32,3287.7200000000003,4,Stayed,No,4933
Male,40,No,No,Yes,Yes,2,Imperial Beach,91932,32.579134,-117.119009,26662,Yes,3,38,,Yes,24.16,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.6,717.3,0.0,0,918.08,1635.38,3,Stayed,No,3854
Male,34,No,No,No,No,0,Jacumba,91934,32.649787,-116.2237,699,No,0,34,,Yes,4.89,No,Yes,Cable,27,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.8,1734.2,0.0,70,166.26,1970.46,4,Stayed,No,2711
Female,19,Yes,No,Yes,No,0,Jamul,91935,32.695681,-116.798386,8759,No,0,70,,Yes,19.88,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,101.75,7069.3,0.0,0,1391.6,8460.9,3,Stayed,No,5596
Female,20,Yes,No,No,No,0,La Mesa,91941,32.759327,-116.99726,44652,No,0,13,Offer D,Yes,46.68,No,Yes,DSL,59,Yes,No,No,Yes,No,No,Yes,Yes,One Year,No,Credit Card,55.15,742.9,0.0,0,606.84,1349.74,4,Stayed,No,3161
Female,21,Yes,No,No,No,0,Lemon Grove,91945,32.733564,-117.033713,24961,No,0,61,Offer B,Yes,15.44,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,6423.0,0.0,0,941.84,7364.84,4,Stayed,No,4148
Male,29,Yes,No,No,No,0,National City,91950,32.67102,-117.095235,62355,No,0,41,Offer B,Yes,21.64,No,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,99.65,4220.35,0.0,0,887.24,5107.59,5,Stayed,No,2640
Male,28,Yes,No,No,No,0,Pine Valley,91962,32.800671,-116.483363,1604,No,0,21,Offer D,Yes,28.54,Yes,Yes,Fiber Optic,42,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.7,1558.7,0.0,0,599.34,2158.04,5,Stayed,No,2071
Male,22,Yes,No,Yes,No,0,Spring Valley,91977,32.726627,-116.994608,56100,Yes,7,69,,No,0.0,No,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,60.25,4055.5,0.0,120,0.0,4175.5,3,Stayed,No,5717
Male,28,Yes,No,Yes,Yes,1,Borrego Springs,92004,33.200369,-116.192313,2863,Yes,1,47,Offer B,Yes,39.25,Yes,Yes,DSL,26,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,54.25,2538.2,0.0,0,1844.75,4382.95,5,Stayed,No,2320
Female,46,No,No,Yes,Yes,1,Cardiff By The Sea,92007,33.015866,-117.272254,10375,No,0,72,,Yes,36.13,No,Yes,Cable,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.3,6129.2,0.0,0,2601.36,8730.56,3,Stayed,No,4456
Female,20,Yes,No,Yes,Yes,1,Del Mar,92014,32.948262,-117.256086,13945,Yes,2,72,,Yes,45.66,Yes,Yes,DSL,47,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.95,6652.45,0.0,0,3287.5199999999995,9939.97,3,Stayed,No,5096
Female,44,No,No,Yes,No,0,El Cajon,92021,32.832706,-116.873258,61872,Yes,10,71,,Yes,18.41,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,1379.6,0.0,0,1307.11,2686.71,4,Stayed,No,4121
Male,25,Yes,No,No,Yes,3,Encinitas,92024,33.054579,-117.25665,47126,No,0,23,Offer D,Yes,1.58,No,Yes,DSL,47,No,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,1284.2,0.0,0,36.34,1320.54,4,Stayed,No,4028
Female,35,No,No,No,No,0,Escondido,92025,33.081478,-117.033814,49281,No,0,16,Offer D,Yes,20.65,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,296.15,0.0,0,330.4,626.55,3,Stayed,No,5052
Male,24,Yes,No,No,No,0,Escondido,92026,33.21846,-117.116916,43436,No,0,9,,Yes,34.43,No,Yes,DSL,51,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,69.5,653.25,0.0,0,309.87,963.12,3,Stayed,No,3628
Male,33,No,No,Yes,Yes,3,Escondido,92027,33.141265,-116.967221,48690,Yes,8,17,Offer D,Yes,45.24,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.15,412.6,0.0,0,769.08,1181.68,3,Stayed,No,3931
Female,24,Yes,No,Yes,No,0,Julian,92036,32.980678,-116.262854,3577,Yes,2,24,,Yes,44.93,Yes,Yes,Fiber Optic,82,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,79.65,1928.7,0.0,0,1078.32,3007.02,4,Stayed,No,3816
Female,41,No,No,Yes,No,0,Oceanside,92054,33.351059,-117.420557,98239,Yes,8,72,,Yes,8.98,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.55,1750.7,0.0,0,646.5600000000001,2397.26,4,Stayed,No,4169
Female,57,No,No,No,Yes,1,Oceanside,92056,33.194742,-117.29032,52895,No,0,11,Offer D,Yes,44.88,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,216.2,0.0,0,493.68,709.88,4,Stayed,No,3838
Female,58,No,No,No,No,0,Poway,92064,32.984395,-117.013454,47969,No,0,49,Offer B,Yes,7.51,No,Yes,DSL,13,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.45,3721.9,0.0,0,367.99,4089.89,5,Stayed,No,4517
Female,50,No,No,Yes,No,0,Ranchita,92066,33.215251,-116.53633,339,Yes,5,53,Offer B,Yes,46.24,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.05,990.45,0.0,0,2450.7200000000003,3441.17,5,Stayed,No,6160
Male,52,No,No,No,Yes,3,Rancho Santa Fe,92067,33.012751,-117.200617,7615,No,0,39,,Yes,49.95,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.0,1004.35,0.0,0,1948.05,2952.4,4,Stayed,No,4295
Female,45,No,No,No,No,0,San Marcos,92069,33.162624,-117.170863,52664,No,0,9,Offer E,Yes,31.28,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.05,157.65,0.0,0,281.52,439.17,4,Stayed,No,3248
Male,47,No,No,No,No,0,Santa Ysabel,92070,33.174725,-116.743329,1143,No,0,39,,Yes,35.13,No,Yes,Fiber Optic,29,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,81.9,3219.75,0.0,0,1370.0700000000002,4589.82,4,Stayed,No,3446
Female,21,Yes,No,Yes,Yes,3,Solana Beach,92075,33.001813,-117.263628,12173,Yes,4,51,Offer B,Yes,19.9,Yes,Yes,Fiber Optic,59,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.15,4554.85,0.0,0,1014.9,5569.75,3,Stayed,No,5692
Male,21,Yes,No,Yes,Yes,2,San Marcos,92078,33.119028,-117.166036,6760,Yes,2,71,,Yes,9.2,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.35,1847.55,0.0,0,653.1999999999999,2500.75,5,Stayed,No,5747
Male,47,No,No,Yes,No,0,Warner Springs,92086,33.323705,-116.626907,1205,Yes,5,38,,No,0.0,No,Yes,Cable,25,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60.0,2193.2,0.0,0,0.0,2193.2,3,Stayed,No,2187
Female,56,No,No,Yes,No,0,Rancho Santa Fe,92091,32.99356,-117.207121,1072,Yes,7,28,,Yes,33.09,No,Yes,Fiber Optic,19,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,89.9,2433.5,0.0,0,926.52,3360.02,4,Stayed,No,3676
Female,57,No,No,Yes,No,0,San Diego,92101,32.72523,-117.171346,27505,Yes,1,32,,Yes,12.35,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.4,641.15,0.0,0,395.2,1036.35,4,Stayed,No,3846
Female,40,No,No,Yes,Yes,1,San Diego,92103,32.747484,-117.166877,30202,Yes,5,37,,Yes,44.68,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.1,861.85,0.0,0,1653.16,2515.01,4,Stayed,No,3753
Female,41,No,No,No,No,0,San Diego,92104,32.741499,-117.127409,47689,No,0,10,Offer D,Yes,12.96,No,Yes,DSL,29,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.25,583.0,0.0,0,129.60000000000002,712.6,4,Stayed,No,2253
Male,36,No,No,Yes,No,0,San Diego,92105,32.741859,-117.090353,73006,Yes,1,67,,Yes,23.13,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,109.9,7332.4,0.0,0,1549.71,8882.11,4,Stayed,No,5416
Male,28,Yes,No,No,No,0,San Diego,92106,32.71346,-117.236378,18525,No,0,7,Offer E,No,0.0,No,Yes,DSL,48,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,35.5,249.55,0.0,0,0.0,249.55,3,Stayed,No,5124
Female,36,No,No,No,No,0,San Diego,92107,32.741852,-117.243453,27959,No,0,51,Offer B,Yes,14.37,No,Yes,Fiber Optic,7,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,87.55,4475.9,0.0,0,732.87,5208.77,4,Stayed,No,6021
Female,23,Yes,No,No,No,0,San Diego,92109,32.787836,-117.232376,46086,No,0,9,Offer E,Yes,35.45,No,Yes,Fiber Optic,52,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,88.4,788.6,0.0,0,319.05,1107.65,5,Stayed,No,2952
Male,58,No,No,No,No,0,San Diego,92110,32.76501,-117.19938,24169,No,0,4,Offer E,Yes,1.88,No,Yes,DSL,21,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.8,202.3,0.0,0,7.52,209.82,5,Stayed,No,4521
Male,50,No,No,Yes,No,0,San Diego,92111,32.805518,-117.169052,46828,Yes,5,71,,Yes,44.06,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,99.0,6994.6,0.0,40,3128.26,10162.86,3,Stayed,No,5295
Male,22,Yes,No,Yes,No,0,San Diego,92115,32.762506,-117.07245,56887,Yes,10,22,Offer D,Yes,6.03,No,Yes,DSL,51,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,59.75,1374.35,0.0,0,132.66,1507.01,3,Stayed,No,3947
Male,48,No,No,No,No,0,San Diego,92116,32.765299,-117.122565,33083,No,0,44,Offer B,Yes,44.45,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.5,4915.15,0.0,0,1955.8,6870.95,4,Stayed,No,2827
Female,49,No,No,Yes,Yes,2,San Diego,92117,32.825086,-117.199424,51213,Yes,2,33,,Yes,9.97,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24.25,838.5,0.0,0,329.01000000000005,1167.51,5,Stayed,No,5531
Female,54,No,No,No,No,0,San Diego,92122,32.85723,-117.209774,34902,No,0,1,,Yes,8.56,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.5,20.5,0.0,0,8.56,29.06,5,Joined,No,4454
Male,47,No,No,No,No,0,San Diego,92123,32.808814,-117.134694,25232,No,0,30,,Yes,32.41,No,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,70.4,2044.75,0.0,0,972.3,3017.05,3,Stayed,No,3380
Female,60,No,No,No,No,0,San Diego,92124,32.827238,-117.089287,30206,No,0,1,,No,0.0,No,Yes,DSL,9,No,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,30.55,30.55,0.0,40,0.0,70.55,4,Joined,No,5565
Male,22,Yes,No,Yes,Yes,2,San Diego,92126,32.886925,-117.152162,74232,Yes,5,16,Offer D,Yes,9.16,Yes,Yes,DSL,59,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.9,1398.25,0.0,0,146.56,1544.81,3,Stayed,No,2269
Male,21,Yes,No,Yes,No,0,San Diego,92131,32.89325,-117.087091,29283,Yes,5,71,,Yes,48.32,No,Yes,DSL,59,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,54.5,3778.2,0.0,0,3430.72,7208.92,3,Stayed,No,4957
Male,39,No,No,No,No,0,San Diego,92139,32.677716,-117.047666,36351,No,0,43,Offer B,Yes,19.66,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.35,3161.4,0.0,0,845.38,4006.78,5,Stayed,No,4898
Male,20,Yes,No,Yes,No,0,San Diego,92154,32.578103,-117.012975,68776,Yes,3,50,Offer B,No,0.0,No,Yes,DSL,73,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,44.45,2188.45,0.0,0,0.0,2188.45,4,Stayed,No,5363
Female,43,No,No,No,No,0,Indio,92203,33.752938,-116.230055,2743,No,0,41,Offer B,Yes,29.19,Yes,Yes,Fiber Optic,4,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.05,3990.6,0.0,0,1196.79,5187.389999999999,4,Stayed,No,5614
Female,27,Yes,No,Yes,No,0,Banning,92220,33.936298,-116.849577,25859,Yes,4,40,Offer B,Yes,42.1,Yes,Yes,DSL,52,No,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,63.9,2635.0,0.0,0,1684.0,4319.0,3,Stayed,No,2654
Female,23,Yes,No,Yes,Yes,3,Beaumont,92223,33.946982,-116.977672,17721,Yes,3,3,,Yes,24.28,Yes,Yes,DSL,73,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.15,235.0,0.0,0,72.84,307.84000000000003,3,Joined,No,2301
Female,42,No,No,No,No,0,Blythe,92225,33.674583,-114.71612,24659,No,0,37,,Yes,37.18,Yes,Yes,Cable,9,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,64.65,2347.85,0.0,0,1375.66,3723.51,3,Stayed,No,5255
Female,59,No,No,Yes,Yes,1,Cabazon,92230,33.929812,-116.76058,2355,Yes,2,32,,Yes,24.04,Yes,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.85,3089.6,0.0,0,769.28,3858.88,4,Stayed,No,3149
Female,25,Yes,No,Yes,Yes,3,Calipatria,92233,33.143826,-115.497485,7857,Yes,6,32,,Yes,48.49,Yes,Yes,Fiber Optic,82,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.6,2901.8,0.0,0,1551.68,4453.4800000000005,4,Stayed,No,4444
Female,48,No,No,No,No,0,Cathedral City,92234,33.829583,-116.474131,43141,No,0,59,Offer B,Yes,31.23,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.25,4949.1,0.0,0,1842.57,6791.67,3,Stayed,No,4094
Female,53,No,No,Yes,No,0,Coachella,92236,33.680031,-116.171678,23170,Yes,7,30,,Yes,17.33,No,Yes,DSL,13,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,70.25,2198.9,0.0,0,519.9,2718.8,4,Stayed,No,5417
Female,51,No,No,Yes,Yes,1,Desert Hot Springs,92240,33.948558,-116.516976,22796,Yes,1,27,,Yes,35.52,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.5,761.95,0.0,0,959.04,1720.9900000000002,3,Stayed,No,2645
Male,60,No,No,No,Yes,3,Earp,92242,34.137742,-114.36514,1564,No,0,9,,Yes,27.34,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,190.25,0.0,0,246.06,436.31,4,Stayed,No,3444
Female,47,No,No,Yes,Yes,2,El Centro,92243,32.770393,-115.60915,43712,Yes,8,68,,Yes,20.15,Yes,Yes,DSL,16,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,73.0,5163.0,0.0,0,1370.1999999999998,6533.2,4,Stayed,No,4156
Female,56,No,No,Yes,Yes,2,Heber,92249,32.730583,-115.501083,3535,Yes,10,69,,Yes,39.07,Yes,Yes,DSL,19,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,61.4,4059.85,0.0,0,2695.83,6755.68,3,Stayed,No,5266
Male,62,No,No,No,No,0,Holtville,92250,32.811001,-115.152865,8062,No,0,26,,Yes,37.69,Yes,Yes,Fiber Optic,30,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.3,2281.6,0.0,0,979.94,3261.54,5,Stayed,No,5471
Male,49,No,No,Yes,Yes,2,Imperial,92251,32.858595,-115.662709,14546,Yes,10,69,Offer A,Yes,28.19,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.9,1356.7,0.0,0,1945.11,3301.8100000000004,3,Stayed,No,6058
Male,60,No,No,No,No,0,Joshua Tree,92252,34.167236,-116.281511,8141,No,0,11,Offer D,Yes,49.8,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.4,231.45,0.0,0,547.8,779.25,4,Stayed,No,5397
Male,19,Yes,No,No,No,0,La Quinta,92253,33.695532,-116.310571,23971,No,0,1,,Yes,24.66,Yes,Yes,DSL,26,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.75,50.75,0.0,0,24.66,75.41,4,Joined,No,3631
Male,37,No,No,Yes,Yes,1,Mecca,92254,33.543835,-115.993906,8768,No,0,10,Offer D,Yes,37.59,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.45,242.4,0.0,0,375.9,618.3000000000001,4,Stayed,No,4613
Female,41,No,No,Yes,Yes,3,Morongo Valley,92256,34.097863,-116.594561,3499,Yes,7,55,Offer B,Yes,16.16,Yes,Yes,DSL,29,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.75,4264.25,0.0,0,888.8,5153.05,3,Stayed,No,4489
Male,42,No,No,No,No,0,Niland,92257,33.345825,-115.596574,2753,No,0,44,Offer B,Yes,34.98,No,Yes,Cable,2,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,65.4,2774.55,0.0,0,1539.12,4313.67,3,Stayed,No,5827
Male,32,No,No,Yes,Yes,1,Ocotillo,92259,32.698964,-115.886656,471,Yes,4,69,Offer A,Yes,49.4,No,Yes,DSL,12,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.75,4069.9,0.0,0,3408.6,7478.5,3,Stayed,No,4665
Male,34,No,No,No,No,0,Palm Springs,92264,33.745746,-116.514215,18884,No,0,29,Offer C,Yes,10.06,No,Yes,DSL,25,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,48.95,1323.7,0.0,0,291.74,1615.44,3,Stayed,No,4825
Female,32,No,No,Yes,No,0,Palo Verde,92266,33.3249,-114.758334,291,No,0,57,Offer B,Yes,12.19,Yes,Yes,Fiber Optic,16,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,5497.05,0.0,0,694.8299999999999,6191.88,4,Stayed,No,5106
Male,58,No,No,No,No,0,Parker Dam,92267,34.273872,-114.192901,131,No,0,28,Offer C,Yes,40.39,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,18.25,534.7,0.0,0,1130.92,1665.62,4,Stayed,No,5327
Female,42,No,No,No,No,0,Pioneertown,92268,34.201108,-116.593456,354,No,0,42,Offer B,Yes,32.16,No,Yes,DSL,8,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.55,2455.05,0.0,0,1350.7199999999998,3805.77,3,Stayed,No,5387
Male,61,No,No,No,Yes,1,Seeley,92273,32.790282,-115.689559,1632,No,0,23,,No,0.0,No,Yes,DSL,19,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,40.65,947.4,0.0,0,0.0,947.4,3,Stayed,No,5230
Female,39,No,No,Yes,Yes,2,Thermal,92274,33.53604,-116.119222,17018,Yes,8,18,,Yes,14.6,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,357.0,0.0,0,262.8,619.8,4,Stayed,No,2047
Male,60,No,No,Yes,Yes,1,Salton City,92275,33.28156,-115.955541,799,Yes,1,62,,Yes,16.48,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.8,1476.25,0.0,0,1021.76,2498.01,5,Stayed,No,5105
Male,19,Yes,No,No,No,0,Escondido,92027,33.141265,-116.967221,48690,No,0,67,Offer A,Yes,37.32,Yes,Yes,DSL,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,88.8,5903.15,0.0,0,2500.44,8403.59,3,Stayed,No,4081
Male,19,Yes,No,No,No,0,Westmorland,92281,33.03679,-115.60503,2388,No,0,62,,Yes,33.68,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.05,1201.65,0.0,0,2088.16,3289.81,4,Stayed,No,4568
Male,31,No,No,No,No,0,Winterhaven,92283,32.852947,-114.850784,3663,No,0,2,,Yes,11.19,No,Yes,Fiber Optic,14,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.8,146.65,0.0,10,22.38,179.03,3,Joined,No,3527
Female,62,No,No,Yes,Yes,2,Yucca Valley,92284,34.159534,-116.425984,20486,Yes,10,23,,Yes,33.02,Yes,Yes,DSL,12,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,77.15,1759.4,0.0,0,759.46,2518.86,3,Stayed,No,2572
Female,32,No,No,No,Yes,3,Landers,92285,34.341737,-116.539416,2182,No,0,25,Offer C,No,0.0,No,Yes,Cable,75,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,35.05,844.45,0.0,0,0.0,844.45,4,Stayed,No,2754
Female,40,No,No,Yes,No,0,Amboy,92304,34.559882,-115.637164,42,Yes,9,2,,Yes,22.23,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.05,134.05,0.0,0,44.46,178.51000000000002,5,Joined,No,2115
Female,26,Yes,No,No,No,0,Angelus Oaks,92305,34.1678,-116.86433,301,No,0,8,,Yes,5.27,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.2,140.95,0.0,0,42.16,183.11,4,Stayed,No,5066
